transaction_id,txn_date,amount,party_name,gstin,category,invoice_number,is_tds_deducted,is_anomaly
TXN-2025-00087,2025-01-12,6740.19,Tata Consultancy Services Ltd,33EEEEE4190F6Z8,SAC 9983,INV/2025/24069,True,0
TXN-2025-00088,2025-01-03,45871.18,Apex Packaging Solutions,09CCCCC2077B7Z6,SAC 9965,INV/2025/74212,True,0
TXN-2025-00089,2025-03-15,22766.73,Aggarwal Auto Components,33EEEEE6382C7Z7,SAC 9965,INV/2025/58877,True,0
TXN-2025-00090,2025-06-09,8685.52,Gupta Steel & Hardware Corp,33EEEEE7004B8Z6,HSN 7208,INV/2025/57834,True,0
TXN-2025-00091,2025-05-03,8477.2,Sharma Logistics & Freight,09CCCCC4166B2Z8,HSN 4819,INV/2025/27884,True,0
TXN-2025-00092,2025-04-24,41186.7,Singhania Textiles Pvt Ltd,09CCCCC3512A7Z3,HSN 8471,INV/2025/60933,True,0
TXN-2025-00093,2025-01-26,22324.6,Global Enterprises,07AAAAA8603B9Z2,HSN 4819,INV/2025/73121,True,0
TXN-2025-00094,2025-01-25,6476.4,Delhi Distribution Network,27BBBBB7929A7Z7,HSN 8471,INV/2025/98734,True,0
TXN-2025-00095,2025-04-27,9770.03,Gupta Steel & Hardware Corp,33EEEEE7004B8Z6,HSN 4819,INV/2025/55316,True,0
TXN-2025-00096,2025-04-08,30413.28,Infosys Limited,19DDDDD4479C8Z2,HSN 4819,INV/2025/20026,True,0
TXN-2025-00097,2025-05-23,1000000.0,Apex Packaging Solutions,09CCCCC2077B7Z6,HSN 7208,INV/2025/80619,True,1
TXN-2025-00098,2025-05-11,250000.0,Apex Packaging Solutions,09CCCCC2077B7Z6,CASH PAYMENT,INV/2025/64859,True,1
TXN-2025-00099,2025-02-14,250000.0,Chawla IT Services,09CCCCC3968F1Z2,CASH PAYMENT,INV/2025/17143,True,1
TXN-2025-00100,2025-04-06,5021.75,Singhania Textiles Pvt Ltd,09CCCCC3512A7Z3,HSN 4819,INV/2025/86578,True,0
TXN-2025-00101,2025-01-27,48311.45,Tata Consultancy Services Ltd,33EEEEE4190F6Z8,HSN 7208,INV/2025/43470,True,0
TXN-2025-00102,2025-02-10,5472.18,Delhi Distribution Network,27BBBBB7929A7Z7,HSN 7208,INV/2025/83715,True,0
TXN-2025-00103,2025-03-15,4410.3,Delhi Distribution Network,27BBBBB7929A7Z7,SAC 9983,INV/2025/86268,True,0
TXN-2025-00104,2025-06-23,4611.33,Sharma Logistics & Freight,09CCCCC4166B2Z8,SAC 9983,INV/2025/83818,True,0
TXN-2025-00105,2025-06-26,13810.27,Reliance Industries Ltd,07AAAAA9249B4Z5,HSN 7208,INV/2025/28397,True,0
TXN-2025-00106,2025-01-14,9615.73,Delhi Distribution Network,27BBBBB7929A7Z7,HSN 7208,INV/2025/72431,True,0
TXN-2025-00107,2025-01-31,7207.93,Global Enterprises,07AAAAA8603B9Z2,HSN 7208,INV/2025/73207,True,0
TXN-2025-00108,2025-05-08,14594.24,Gupta Steel & Hardware Corp,33EEEEE7004B8Z6,HSN 7208,INV/2025/28417,True,0
TXN-2025-00109,2025-02-17,7018.32,Infosys Limited,19DDDDD4479C8Z2,HSN 2710,INV/2025/65656,True,0
TXN-2025-00110,2025-05-04,16363.99,Apex Packaging Solutions,09CCCCC2077B7Z6,HSN 8471,INV/2025/32454,True,0
TXN-2025-00111,2025-04-02,22456.11,Apex Packaging Solutions,09CCCCC2077B7Z6,HSN 8471,INV/2025/84640,True,0
TXN-2025-00112,2025-03-06,17803.54,Infosys Limited,19DDDDD4479C8Z2,SAC 9965,INV/2025/10602,True,0
TXN-2025-00113,2025-01-02,5628.64,Verma Stationery Traders,27BBBBB7617P4Z2,HSN 8471,INV/2025/30245,True,0
TXN-2025-00114,2025-03-10,27499.37,Sharma Logistics & Freight,09CCCCC4166B2Z8,SAC 9965,INV/2025/30881,True,0
TXN-2025-00115,2025-04-15,15205.69,Sharma Logistics & Freight,09CCCCC4166B2Z8,SAC 9965,INV/2025/36004,True,0
TXN-2025-00116,2025-03-24,26014.87,Infosys Limited,19DDDDD4479C8Z2,HSN 4819,INV/2025/86139,True,0
TXN-2025-00117,2025-03-27,29160.66,Verma Stationery Traders,27BBBBB7617P4Z2,HSN 4819,INV/2025/60404,True,0
TXN-2025-00118,2025-03-23,9792.86,Sharma Logistics & Freight,09CCCCC4166B2Z8,SAC 9983,INV/2025/49538,True,0
TXN-2025-00119,2025-03-17,25000.54,Gupta Steel & Hardware Corp,33EEEEE7004B8Z6,SAC 9983,INV/2025/65344,True,0
TXN-2025-00120,2025-02-10,7576.73,Kapur Electronics,09CCCCC1358C6Z1,HSN 7208,INV/2025/11454,True,0
TXN-2025-00121,2025-04-07,21364.33,Reliance Industries Ltd,07AAAAA9249B4Z5,SAC 9983,INV/2025/67117,True,0
TXN-2025-00122,2025-03-27,3651.6,Gupta Steel & Hardware Corp,27BBBBB7617P4Z2,HSN 7208,INV/2025/60404,True,1
TXN-2025-00123,2025-05-07,22971.92,Chawla IT Services,09CCCCC3968F1Z2,SAC 9983,INV/2025/37479,True,0
TXN-2025-00124,2025-02-02,13641.67,Reliance Industries Ltd,07AAAAA9249B4Z5,HSN 8471,INV/2025/64384,True,0
TXN-2025-00125,2025-06-24,3489.01,Apex Packaging Solutions,09CCCCC2077B7Z6,HSN 4819,INV/2025/61955,True,0
TXN-2025-00126,2025-01-03,17451.46,Gupta Steel & Hardware Corp,33EEEEE7004B8Z6,HSN 7208,INV/2025/91021,True,0
TXN-2025-00127,2025-02-02,8725.66,Delhi Distribution Network,27BBBBB7929A7Z7,SAC 9983,INV/2025/63189,True,0
TXN-2025-00128,2025-01-16,72706.2,Chawla IT Services,09CCCCC3968F1Z2,SAC 9965,INV/2025/90656,True,0
TXN-2025-00129,2025-04-01,15646.76,Global Enterprises,07AAAAA8603B9Z2,HSN 8471,INV/2025/33205,True,0
TXN-2025-00130,2025-02-22,84321.3,Apex Packaging Solutions,09CCCCC2077B7Z6,SAC 9983,INV/2025/98126,True,0
TXN-2025-00131,2025-03-20,23937.92,Apex Packaging Solutions,09CCCCC2077B7Z6,HSN 8471,INV/2025/32609,True,0
TXN-2025-00132,2025-01-14,6697.75,Mehta Tech Solutions LLP,19DDDDD8663C4Z2,HSN 5208,INV/2025/76075,True,0
TXN-2025-00133,2025-02-21,17060.23,Apex Packaging Solutions,09CCCCC2077B7Z6,HSN 4819,INV/2025/94041,True,0
TXN-2025-00134,2025-06-28,16228.79,Delhi Distribution Network,27BBBBB7929A7Z7,HSN 2710,INV/2025/29719,True,0
TXN-2025-00135,2025-03-01,26670.99,Apex Packaging Solutions,09CCCCC2077B7Z6,HSN 5208,INV/2025/32633,True,0
TXN-2025-00136,2025-01-04,120000.0,Aggarwal Auto Components,33EEEEE6382C7Z7,SAC 9983 (NO TDS),INV/2025/93299,False,1
TXN-2025-00137,2025-06-21,10921.43,Sharma Logistics & Freight,09CCCCC4166B2Z8,HSN 5208,INV/2025/67807,True,0
TXN-2025-00138,2025-03-24,8412.75,Reliance Industries Ltd,07AAAAA9249B4Z5,HSN 2710,INV/2025/97584,True,0
TXN-2025-00139,2025-04-23,16148.73,Verma Stationery Traders,27BBBBB7617P4Z2,SAC 9965,INV/2025/15090,True,0
TXN-2025-00140,2025-06-28,15687.58,Kapur Electronics,09CCCCC1358C6Z1,HSN 5208,INV/2025/73922,True,0
TXN-2025-00141,2025-01-11,17366.11,Apex Packaging Solutions,09CCCCC2077B7Z6,HSN 8471,INV/2025/57952,True,0
TXN-2025-00142,2025-03-30,22915.94,Global Enterprises,07AAAAA8603B9Z2,HSN 5208,INV/2025/19064,True,0
TXN-2025-00143,2025-01-15,11623.16,Reliance Industries Ltd,07AAAAA9249B4Z5,HSN 4819,INV/2025/71377,True,0
TXN-2025-00144,2025-04-07,24937.1,Gupta Steel & Hardware Corp,33EEEEE7004B8Z6,HSN 7208,INV/2025/45990,True,0
TXN-2025-00145,2025-02-25,185000.0,Infosys Limited,19DDDDD4479C8Z2,UNCLASSIFIED,INV/2025/80335,True,1
TXN-2025-00146,2025-02-21,9629.1,Chawla IT Services,09CCCCC3968F1Z2,HSN 7208,INV/2025/77705,True,0
TXN-2025-00147,2025-05-12,17585.52,Gupta Steel & Hardware Corp,33EEEEE7004B8Z6,HSN 5208,INV/2025/86184,True,0
TXN-2025-00148,2025-01-27,15631.14,Chawla IT Services,09CCCCC3968F1Z2,SAC 9965,INV/2025/28892,True,0
TXN-2025-00149,2025-04-02,6086.2,Singhania Textiles Pvt Ltd,09CCCCC3512A7Z3,SAC 9983,INV/2025/13649,True,0
TXN-2025-00150,2025-02-16,79637.8,Global Enterprises,07AAAAA8603B9Z2,HSN 2710,INV/2025/97747,True,0
TXN-2025-00151,2025-03-22,6141.88,Global Enterprises,07AAAAA8603B9Z2,HSN 5208,INV/2025/58896,True,0
TXN-2025-00152,2025-05-26,3952.62,Verma Stationery Traders,27BBBBB7617P4Z2,SAC 9965,INV/2025/29077,True,0
TXN-2025-00153,2025-04-17,33089.21,Kapur Electronics,09CCCCC1358C6Z1,SAC 9983,INV/2025/77887,True,0
TXN-2025-00154,2025-02-27,20384.89,Mehta Tech Solutions LLP,19DDDDD8663C4Z2,HSN 8471,INV/2025/13099,True,0
TXN-2025-00155,2025-03-20,18302.05,Verma Stationery Traders,27BBBBB7617P4Z2,HSN 4819,INV/2025/35632,True,0
TXN-2025-00156,2025-03-02,8067.47,Apex Packaging Solutions,09CCCCC2077B7Z6,HSN 5208,INV/2025/32389,True,0
TXN-2025-00157,2025-01-20,4364.98,Kapur Electronics,09CCCCC1358C6Z1,HSN 5208,INV/2025/20656,True,0
TXN-2025-00158,2025-03-20,11209.89,Delhi Distribution Network,27BBBBB7929A7Z7,HSN 5208,INV/2025/29939,True,0
TXN-2025-00159,2025-03-30,12880.36,Tata Consultancy Services Ltd,33EEEEE4190F6Z8,SAC 9965,INV/2025/38972,True,0
TXN-2025-00160,2025-03-03,13493.14,Singhania Textiles Pvt Ltd,09CCCCC3512A7Z3,HSN 8471,INV/2025/79285,True,0
TXN-2025-00161,2025-01-02,14398.83,Gupta Steel & Hardware Corp,33EEEEE7004B8Z6,SAC 9965,INV/2025/86018,True,0
TXN-2025-00162,2025-04-13,36049.57,Reliance Industries Ltd,07AAAAA9249B4Z5,HSN 2710,INV/2025/54878,True,0
TXN-2025-00163,2025-01-26,5551.62,Mehta Tech Solutions LLP,19DDDDD8663C4Z2,HSN 4819,INV/2025/60161,True,0
TXN-2025-00164,2025-04-10,2903.27,Singhania Textiles Pvt Ltd,09CCCCC3512A7Z3,HSN 5208,INV/2025/64442,True,0
TXN-2025-00165,2025-01-18,9856.8,Global Enterprises,07AAAAA8603B9Z2,HSN 8471,INV/2025/43974,True,0
TXN-2025-00166,2025-03-20,3523.3,Delhi Distribution Network,27BBBBB7929A7Z7,HSN 2710,INV/2025/19699,True,0
TXN-2025-00167,2025-04-18,1495.78,Sharma Logistics & Freight,09CCCCC4166B2Z8,HSN 7208,INV/2025/12668,True,0
TXN-2025-00168,2025-02-27,45163.73,Aggarwal Auto Components,33EEEEE6382C7Z7,HSN 7208,INV/2025/24437,True,0
TXN-2025-00169,2025-01-22,15404.38,Delhi Distribution Network,27BBBBB7929A7Z7,HSN 4819,INV/2025/31108,True,0
TXN-2025-00170,2025-01-18,8091.39,Global Enterprises,07AAAAA8603B9Z2,HSN 5208,INV/2025/43974,True,1
TXN-2025-00171,2025-04-08,9770.56,Bharat Petroleum Dealer,33EEEEE8784B8Z9,HSN 4819,INV/2025/70723,True,0
TXN-2025-00172,2025-01-20,53894.38,Chawla IT Services,09CCCCC3968F1Z2,HSN 7208,INV/2025/47205,True,0
TXN-2025-00173,2025-03-27,32991.8,Bharat Petroleum Dealer,33EEEEE8784B8Z9,SAC 9965,INV/2025/30626,True,0
TXN-2025-00174,2025-01-23,27398.32,Apex Packaging Solutions,09CCCCC2077B7Z6,HSN 7208,INV/2025/94072,True,0
TXN-2025-00175,2025-06-07,17408.13,Singhania Textiles Pvt Ltd,09CCCCC3512A7Z3,SAC 9965,INV/2025/46470,True,0
TXN-2025-00176,2025-01-11,5707.64,Bharat Petroleum Dealer,33EEEEE8784B8Z9,SAC 9965,INV/2025/34035,True,0
TXN-2025-00177,2025-03-31,12084.7,Global Enterprises,07AAAAA8603B9Z2,SAC 9965,INV/2025/95368,True,0
TXN-2025-00178,2025-01-15,6269.99,Mehta Tech Solutions LLP,19DDDDD8663C4Z2,HSN 8471,INV/2025/97795,True,0
TXN-2025-00179,2025-02-13,67753.77,Mehta Tech Solutions LLP,19DDDDD8663C4Z2,SAC 9965,INV/2025/79517,True,0
TXN-2025-00180,2025-01-12,5784.36,Chawla IT Services,09CCCCC3968F1Z2,SAC 9983,INV/2025/36791,True,0
TXN-2025-00181,2025-02-03,4697.63,Sharma Logistics & Freight,09CCCCC4166B2Z8,HSN 2710,INV/2025/21126,True,0
TXN-2025-00182,2025-04-10,3617.94,Infosys Limited,19DDDDD4479C8Z2,HSN 2710,INV/2025/33098,True,0
TXN-2025-00183,2025-04-08,25379.66,Bharat Petroleum Dealer,33EEEEE8784B8Z9,HSN 4819,INV/2025/78986,True,0
TXN-2025-00184,2025-06-06,3519.14,Verma Stationery Traders,27BBBBB7617P4Z2,HSN 4819,INV/2025/75566,True,0
TXN-2025-00185,2025-01-21,21743.84,Apex Packaging Solutions,09CCCCC2077B7Z6,HSN 8471,INV/2025/77342,True,0
TXN-2025-00186,2025-01-08,16800.74,Mehta Tech Solutions LLP,19DDDDD8663C4Z2,HSN 7208,INV/2025/80269,True,0
TXN-2025-00187,2025-06-16,11331.78,Aggarwal Auto Components,33EEEEE6382C7Z7,SAC 9965,INV/2025/97656,True,0
TXN-2025-00188,2025-06-18,98242.3,Bharat Petroleum Dealer,33EEEEE8784B8Z9,HSN 7208,INV/2025/98607,True,0
TXN-2025-00189,2025-03-07,8623.03,Delhi Distribution Network,27BBBBB7929A7Z7,SAC 9983,INV/2025/82087,True,0
TXN-2025-00190,2025-04-27,19878.25,Singhania Textiles Pvt Ltd,09CCCCC3512A7Z3,HSN 8471,INV/2025/33845,True,0
TXN-2025-00191,2025-01-28,4971.66,Kapur Electronics,09CCCCC1358C6Z1,HSN 2710,INV/2025/33990,True,0
TXN-2025-00192,2025-02-21,7053.35,Singhania Textiles Pvt Ltd,09CCCCC3512A7Z3,HSN 7208,INV/2025/17324,True,0
TXN-2025-00193,2025-05-14,24423.4,Chawla IT Services,09CCCCC3968F1Z2,HSN 4819,INV/2025/93776,True,0
TXN-2025-00194,2025-06-04,7203.83,Singhania Textiles Pvt Ltd,09CCCCC3512A7Z3,HSN 8471,INV/2025/26982,True,0
TXN-2025-00195,2025-03-21,12996.75,Sharma Logistics & Freight,09CCCCC4166B2Z8,HSN 5208,INV/2025/41131,True,0
TXN-2025-00196,2025-05-04,23172.62,Reliance Industries Ltd,07AAAAA9249B4Z5,HSN 8471,INV/2025/16299,True,0
TXN-2025-00197,2025-06-11,14260.07,Sharma Logistics & Freight,09CCCCC4166B2Z8,SAC 9983,INV/2025/93965,True,0
TXN-2025-00198,2025-03-05,9583.97,Aggarwal Auto Components,33EEEEE6382C7Z7,HSN 4819,INV/2025/83068,True,0
TXN-2025-00199,2025-04-25,13945.74,Reliance Industries Ltd,07AAAAA9249B4Z5,HSN 4819,INV/2025/57138,True,0
TXN-2025-00200,2025-01-17,2459.98,Sharma Logistics & Freight,09CCCCC4166B2Z8,HSN 5208,INV/2025/48525,True,0
TXN-2025-00201,2025-05-04,10682.82,Tata Consultancy Services Ltd,07AAAAA9249B4Z5,SAC 9983,INV/2025/16299,True,1
TXN-2025-00202,2025-02-16,31262.3,Chawla IT Services,09CCCCC3968F1Z2,HSN 5208,INV/2025/88714,True,0
